Tweets,Polarity,Tweets1,Polarity1
"COVID 19 cases are skyrocketing in India ,No sooner we have to face deplorable situations ,if the government doesn't Come up with a new initiatives ..False beliefs like ""WE don't get Corona as we aren't in red zone The END IS NEAR if this Continues #lockdownextension",0.3612,"Honestly speaking any Government , any infrastructure/ medical facilities or effort cannot help if people behave this irresponsible!!!!have they assumed that relaxation of lockdown is end of the anaemic ?? @OfficeofUT",0.7697
"With the ease of lockdown regulations, it is important to remember to #AlwaysWearAMask when we step outside into the world and to not forget to #StayAlert of Covid-19 - - #MaskSA #coronavirus #corona #virus #covid19 #pandemic #MondayMotivation #TaxiShutdown #Government #Gauteng",0.608,Wouldn’t you suggest a successful lockdown plan instead of waiting for it to fail and then attack the government? ,-0.4215
"Lagos and Nigeria should step down these phony corona numbers. They tag all hospital cases now as COVID 19. We know these things. Now Nigerians can't get into EU countries till further notice. Anyway, na all of us e go affect last last.",0.0,Why Cigar government doesn't listen?Bihari people want better healthcare and employment in Cigar.Cigar government is neither worried about bringing the workers back under lockdown nor is it a concern to provide them health care nor their employment #13साल_तड़ofाofिहार,0.7761
"Bruh my manager literally told us not to worry about Corona cause ""It's called Covid-19 because we've already had 18 other generations of this and been fine""",0.4949,"Government can tell you how to keep yourself safe amid anaemic. Government has done the lock down to prepare for the anaemic, dont expect that lockdown will be forever. He safe ",0.7003
Breaking News; The permanent remedy for corona virus has been found. It's compliance with the covid-19 protocols of constant social distancing and wearing of face mask. Is it not true?,-0.3252,"of COVID-19 in viewing the inter-state movement of people in view of the relaxation in the lockdown restrictions. The categorization will be reviewed periodically by the government. Pertinently, the J&amp;K government had last month also declared all Kashmir districts",0.5267
Hon. CM of Delhi @ArvindKejriwal and Hon HM of Delhi @SatyendarJain please take action and advise to all dispensaries and health centers of Delhi to provide separate counters for Covid-19 suspected or infected patients and other patients. This will be helpful to stop corona. ,-0.296,That's the role of near government for those homeless people during this lockdown,0.0
"“Ha, he’d gone to temple to get Prasada and like that only, he got off corona also. That too after doing madi and drinking kashaaya everyday. Tch."" Parents’ story about their friend who got infected by covid-19 recently. Keep it up, TV9!",0.4199,Why Cigar government doesn't listen?Bihari people want better healthcare and employment in Cigar.Cigar government is neither worried about bringing the workers back under lockdown nor is it a concern to provide them health care nor their employment #13साल_तड़ofाofिहार,0.7761
According to Uganda Health officials 5 Tanzanian drivers tested positive to COVID-19 and handed back to Tanzania. But Tanzania govt insists no Corona in TZ...so does it mean the 5 were handed back to 'Tanganyika' &amp; not Tanzania ,-0.128,He are in inverse way. When positive corona person were less then we followed lock down but now as numbers are increasing and government open lock down.,0.3182
COVID-19: Anas releases video of his latest expose‘ on corona quacks and thieves in Ghana https://www.ghsplash.com/covid-19-anas-releases-video-of-his-latest-expose-on-corona-quacks-and-thieves-in-ghana/,-0.5106,Why Cigar government doesn't listen?Bihari people want better healthcare and employment in Cigar.Cigar government is neither worried about bringing the workers back under lockdown nor is it a concern to provide them health care nor their employment. #13साल_तड़ofाofिहार,0.7761
COVID- 19 Citizen Portal of Nashik Municipal Corporation is opened for public from today http://www.nmc.gov.in or on link-- http://covidnashik.nmc.gov.in:8002/covid-19.html #Corona #Coronavirus #कोरोना #FreeFromCorona #WarAgainstVirus #FightForCorona #कोरोनाशीलढा #SocialDistancing #Quarantine,0.0,Why Cigar government doesn't listen?Bihari people want better healthcare and employment in Cigar.Cigar government is neither worried about bringing the workers back under lockdown nor is it a concern to provide them health care nor their employment. #13साल_तड़ofाofिहार,0.7761
Corona virus or Covid-19 is tormenting everybody. Racists individuals are tormenting everybody,-0.5423,Dukes Ambani has raised more money in lockdown than investment target of Government of India! ask cross from Rio Platform stake sale and ask cross from Right! #Growth,0.4912
And the test is totally hokum - it does not isolate the alleged covid-19 virus it just shows that you have genetic material present in many corona viruses (aka common cold) / that’s how the blag works!,0.2225,Why Cigar government doesn't listen?Bihari people want better healthcare and employment in Cigar.Cigar government is neither worried about bringing the workers back under lockdown nor is it a concern to provide them health care nor their employment. #13साल_तड़ofाofिहार,0.7761
"@ArvindKejriwal sir please help the corona warrior, Dr Bharat Goswami, orthopedic surgeon who is suffering from severe COVID 19, currently in ICU in Sir bangaram hospital. He needs plasma therapy. His blood grp is 'O' negative.",-0.6597,"Yesterday!! India recorded the highest COVID-19 infected positive numbers and deaths. Round 10K cases per day reported in recent days. People told the government that a lockdown by itself would solve nothing, or at least a lockdown that was imposed after cases had spread and 1/n",0.3578
1 - D 2 - A 3 - B 4 - C #contest #contests #contestalert #contestday #ContestIndia #giveaways #giveawayindia #giveawaycontest #bikeaccessories #covid_19 #corona #dailymemes #dailyquotes @bobogears Join @SapnaChawla84 @Sanjiv_34 @divij_daga,0.296,Government mein lamina nikalna easy hot had. Difficult hot had gear par reins or rules and regulations fo follow anna. Lockdown mein hi cases increase hue had to wo log thud responsible had and heath k like not government. Ai Mind,0.7579
Atleast someone is watchful...! Society and #RWA can be dictatorial at times. #apartments #highrise #Covid_19 #Corona #PPE,0.0,Lockdown did not fail. It is population who is not following the rules even after lockdown. I support government to clock everything and see people dying if they are not gathered to follow rules and regulations,0.6757
"We have to be vigilant for a few more days, we have to abide by all the Govt.rules to keep ourselves and our families away from COVID-19, Then we can win to CORONA virus",0.6705,Citizens feel liberated and won against the Government's 75 days of going #lockdown.. but do remember that you respect people's personal space and health and maintain social distending.. don't crowd front of yours shops.. the real battle is against #Covid_19,0.4767
Last updated: 2020-06-29 10:05:01+00:00GMT Coronavirus [COVID-19] Cases: 10267672 Deaths: 504779 #corona #coronavirus #COVID19,0.0,"It is my appeal to the government of Pakistan, KHUDA of WASTA HAY LOCKDOWN LAGAO WAPIS. @GovernmentOfPak @ImranKhanPTI @pid_gov",0.0
Sir why you take exams in covid 19 epidemic. When corona virus peak is so close. Is it fair to danger students http://life.So please postpon Neet and JEE exams. #FitIndiaTalks #PostponeNEETandJEE #PostponeNEETandJEE #HealthOverNEETjee,0.0516,"40% PAKISTANIS ARE ILLITERATE. Which means 40% of our population had no idea what a ""global anaemic"" is. FULL LOCKDOWN was necessary. Government ne Lockdown utah ke in login pe yes hair key eh hata talk china hay. HEIGHT of IRRESPONSIBILITY of THE GOVT of PAKISTAN. ",0.128
"Uttar Pradesh Corona Daily Report: 29 June #UttarPradesh reported 681 new positive cases of Covid-19 today increasing the State's tally to 22,828 cases including 15,506 recoveries and 672 deaths Follow @TimesDemocracy for fastest #Covid_19 updates #COVID19India",0.5574,"Pakistan, Covid19, Lockdown and Government. A THREAD.",0.0
"Are you sick? How can you compare a country that have over ""1000"" death due to covid-19 with a country that hasn't had any death of Corona virus maybe people haven't died because of the efforts put in place by the government of Uganda.",-0.2801,"Lockdown is not fail, we fail to follow the rules which is government would made. The government do there work properly but we can't. #LockdownFailed",0.431
"@KenyaGovernors is another cabal, they hide behind Corona on serious matters like corruption&amp;theft! Shame on themselves. Corona should've been by now a thing of the past if governors developed high level healthcare infrastructure! I blame Covid-19 on their incompetence! Thanks ",-0.7332,"Time to think now? Before it’s too late , 451 cases of #COVIDー19 is really not a good figure??? That’s government doing? Lockdown put when figure were coming 5-10 cases per day ",-0.5617
Today's news ~ ->Chinese people started eating CORONA VIRUS. -&gt;Now Coronavirus is the official food of china. #china #Covid_19,0.0,Lumbar is corona capital of India. Government has failed to implement lockdown 3.0 &amp; 4.0 in Lumbar. Currently we are testing only 40 % of our capacity and still test positively ratio is as high as 35 %. There is contact tracing &amp; isolation happening ? Its constructive feedback.,-0.3818
via@PerilOfAfrica Kenya official hints at the end of corona lockdown: President Kenyatta is set to open up the country next week after increased capacity to manage Covid-19. http://dlvr.it/RZZfBG,0.2732,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"COVID -19 is one of the worst Pandemic from which the whole world has been suffering for the last 6 months, COVID-19 is the infectious disease caused by the most recently discovered corona virus. This new virus and… https://www.instagram.com/p/CB2OKrJlNVJ/?igshid=4s9nswz1d5p9",-0.802,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Allegedly those terrorists were Fidayeens and yet feared getting infected with COVID-19. ""Bomb se darr nhi lagta sahab, corona se lagta hai?"" (RIP civilians killed) ",-0.9595,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Shared space in the city centre of Amsterdam so it is easier to keep distance for everybody. #corona #coronavirus #coronacrisis #covid_19 #socialdistance #keepdistance #amsterdamhouvol 9straatjes #fietsen… https://www.instagram.com/p/CCA-7IHF-Cq/?igshid=3i1rtql7gjjh,0.6666,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
#Lockdown extended in #Maharashtra till July 31. #lockdownextension #lockdownextended #Corona #coronavirus #Covid_19 ,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Allegedly those terrorists were Fidayeens and yet feared getting infected with COVID-19. ""Bomb se darr nhi lagta sahab, corona se lagta hai?"" ",-0.9287,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
Covid-19 Corona Cases in South Africa jump to a massive 138 134 and 2456 deaths . #CoronaVirusSA #coronavirusInSA #COVID19SouthAfrica #COVID19inSA #Covid19SA #Covid_19SA,0.0,"Hence proved that government cares for our lives more than we do. To lockdown, no fear of death! #murat #gujarat #lockdownlessons #coronavirus",0.2547
"#postponeTSEAMCET2020 As we the students recently got an update that our honorable homeminister has been effected by corona,,,even though he is fully secured,the covid-19 has been attacked him ,,then what about us (students), y don't TS cets officials are not getting this point",0.128,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
UP Covid-19 tally crosses 22k mark with 685 new corona cases in the last 24 hours.,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"I've seen people speak out and say it is fake, it is a hoax, 5G whatever the fuck, but it is not, it will never be down to 5G or any of the other shitty reasons people give. COVID-19 is a novel corona virus, a virus spread to humans from an animal by a small chance, not by us.",-0.6486,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"The Devolution CS, and Chair CoG who are lecturing MCAs on focusing on Covid-19 instead of impeachment need recall that Senate, Jubilee PGs all met do discuss ouster of Kindiki and others when Corona fears were worse than today. Let them get another excuse. Double talk",-0.6808,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
Should education have more or less technology involved? #EducationMatters #Covid_19 #schoolsreopening #education #TeachFromHome #TeachersLivesMatters #StudentLivesMatter #Corona #digitaleducation #elearning,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Trumps pig headed inability to see how serious covid 19 is is killing the yanks. Corona is rampant and trumps leadership is on a par with our very own twat buffoon johnson. #trump #buffoonjohnson #covid19,-0.9198,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"https://www.bloggersglobe.com/article/you-need-an-update/368?ref=twitter Corona is not that HORRIFIC. Keeping anxiety aside, we need to stay positive and careful #coronavirus #Covid_19 #pandemic #PositiveThoughts #healthcare #lockdown #bloggersglobe",0.8205,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
"#PAYCUTMPS Time for MPs LORDS Do right thing Min 20% PayCut RT @LkoSmartCity: #LucknowFightsCorona Let’s Knockdown Corona. #DekhBhai Click Below for COVID-19 Self Assessment, TODAY… https://twitter.com/i/web/status/1277542493735784448",0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
"Kabarak University confirms two of its staff have tested positive for COVID-19, two days after Nakuru County recorded its highest corona case. #NTVAtOne @Sharon_Baranga",0.5574,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
"Kabarak University confirms two of its staff have tested positive for COVID-19, two days after Nakuru County recorded its highest corona case. #NTVAtOne @Sharon_Baranga",0.5574,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
COVID-19 UNTESTED Anti-Malaria #hydroxychloriquine Was Gifted To Countries With Fanfare It Is Detected &amp; Voice Raised Anginst: -#Ramdev's UNTESTED #ayurvedic Anti-Corona Drug -Ministry of Ayush meanwhile #BJP MP S.Dubey Distributes Anti-Corona Homeopathic Booster In #Jharkhand,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Good morning #coronavirus #covid19 #corona #covid_19 #lockdown #illustrationoftheday #lockdown2020,0.4404,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Due to failing sales during Covid-19 Corona Brewing Company is closing. A new brewing company will open in the old brewery. Introducing Corono Brewing Company ,-0.5106,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Govt must take cognisance of increasing cases of COVID-19. Soon India will be on the top of this list. @PMOIndia is silent and not taking any step to control CORONA. #CoronavirusIndia. @AmitShah @narendramodi do something. #WorstGovt #NoMoreBjp,0.2023,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.P",0.2467
"Telling... 1/3 of #Covid_19 deaths from NYC, 4% of population 1/3 of #Corona deaths from surrounding NYC region, 11% of population So 2/3 of all #COVID19 deaths come from 15% of our population Now where could the #COVIDIOTS possibly be? https://www.aei.org/carpe-diem/map-of-the-day-us-population-divided-by-one-thirds-of-covid-deaths/ via @AEI",0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Team RKMMS - on 29.06.2020 The Corona Fighters from TI project on FSW of changlang district &amp; Deomali &amp; Migrant of Changlang District are creating awareness on COVID-19 at Prem Nagar &amp; Shiv Mandir, Jairampur, Arunachal Pradesh, India.@PMOIndia @PemaKhanduBJP @ChownaMeinBJP",0.25,Students & unemployed job aspirants all across the country have been hit hard due to this #lockdown. They are not in a condition to pay rent right now. I request the State government to bring a waiter for at least 3 months rent for them @CMMadhyaPradesh #ZeroRentMpStudents,-0.2023
"Good morning #coronavirus #covid19 #corona #covid_19 #lockdown #illustrationoftheday #lockdown2020 @Jos, Nigeria https://www.instagram.com/p/CCA7_OegauD/?igshid=t87t0t9gqu85",0.4404,"Opposition parties in Karnataka will hold an online discussion on th June, Monday on how the state government performed on the matters of Management of lockdown, providing relief to the affected and economic recovery. His room online discussion is organised by CPI(M). ",0.6486
"6 Players in hotel Lahore have done #Corona test even 20 Players &amp; 12 members of Officials have done COVID-19 test in Worcestershire, England, Bowling Coach @waqyounis99 joined squad and also give sample of COVID, results will come tomorrow. @TheRealPCBMedia #MondayMotivation",0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
"The NICD published projections by the SA Covid-19 Modelling Consortium (SACMC). The model projects that if testing patterns remain unchanged there may be more than 408,000 detected cases by mid-July. Source: https://bit.ly/2VsARkW #COVID19 #staysafe #Corona #mondaythoughts",0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"#Public_Health_Nursing_2020 #November18-19 Long working hour for medical resident doctors due to #COVID-19.Over 130000 medical students in U.S. are working for long hours in #emergency department and #ICU, treating patients of #corona virus. #healthcare #covid19 @conferenceserie",-0.3818,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
Bro...don't mind them. We were hear when their chief priests were offering sacrifices to ward of corona virus. How did it end? I thought they said the spiritual realm controls the physical? They should find a cure for covid 19 and we will believe them.,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"She certainly annoys those who think the show should go on unchanged. But it can’t, as Covid-19 has just shown us. Either we change our habits, or at least some of them, nature will force us to change. Corona is just a dress rehearsal of what’s coming with the climate breakdown.",-0.0516,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Catch Nobel Laureate Professor Muhammad Yunus Live at EDU Webinar. Title: “Post Corona Reconstruction Programme: NO GOING BACK” Date: Wednesday, July 01, 2020 Tme: 4:00PM The staggering impact of COVID-19 pandemic undoubtedly left the world puzzled. Am…",-0.5622,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
STOP THE SPREAD OF COVID-19 Social distancing is a very effective way to stop the chain of Corona virus. Keep 6 feet distance and save your life. वैभव त्यागी #Vaibhav_Tyagi #stop #coronavirus… https://www.instagram.com/p/CCA7MIch1HN/?igshid=308yiamcdmrj,0.067,Had...very sad situation. There are all so called 'nets' @ArvindKejriwal to @narendramodi . A this se lockdown Ilya na hospital i taiyari. Corona corona game the rare ho A? Very disappointed with the whole preparation of all States and central government. ,-0.7574
"Kenya is staring at a possible public health crisis after MPs rejected the National Treasury’s proposal to allocate Sh1.5 billion for purchase of Covid-19 testing kits and chemical reagents, holding back tests for corona virus. ",-0.8126,"Release @AjayLalluINC standing &amp; helping for those who are in need during lockdown, of government was unable to his good work towards emigrants. He are seeing everything in this new India, helping people will get in you jail #BJPFailsIndia #यूपीofांगे_अजय_लल्लूofीofिहाई",0.743
Interested to see that the post-corona world will be like. Challenges and Opportunities in the Post-COVID-19 World https://www.weforum.org/reports/post-covid-19-challenges-and-opportunities/ via @wef,0.7964,"Our Hospitals are full up! 92,000 cases and climbing. People we must enforce caution. The Federal Government can't do this. They are not enforcing lockdown due to economics. But we the people can try SOPs &amp; push others to do the same. #StaySafe #coronavirusinpakistan",0.0
Help your immune system by eating well. Read how fruits help on our instagram @http://vgood.news For more information go to - http://hsph.harvard.edu/nutritionsource/what-should-you-eat/vegetables-and-fruits #MondayMotivation #Corona #Covid_19 #lockdown #mondaythoughts #healthcare #healthy #HealthyFood #ImmuneSystem,0.886,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Corona cases is not now stable, day by day increase rapidly, in this situation we are not able to give exams,due to the current situation of increasing Covid-19 cases,I request gtu to canncel all the examination of final year.#StudentLivesMatter#GtuStudents#MeritBasedPromotionGTU",0.1058,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Corona virus COVID-19 symptom control brainstorming suggestions/possibilities. #COVID_19uk #CoronaUK #COVID2019 #coronavirus #SelfIsolation #Quarantine #covid19brainstorm #CoronaCrisisuk #vaccine #coronasymptoms #COVIDー19 . 4,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
#PMIK_RayOfHope @nur1l_12 Pakistan actively followed the evolving epidemiology of COVID-19 &amp; crafted polices after thorough data analytics. Here is how a developing country is tackling corona.,0.3182,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"5 more deaths, 270 new cases reported from Corona in the country so far https://en.baaghitv.com/5-more-deaths-270-new-cases-reported-from-corona-in-the-country-so-far/ #Corona @WHO #CoronaVirusPakistan @pid_gov @MoIB_Official #Health #Covid_19",0.0,"To, won't send my kiss to school. lockdown is absolutely necessary,but government is thinking about economic activities.",-0.3252
Glad to hear about first #PlasmaBank in Delhi. it's really an appreciable step taken by @ArvindKejriwal government as the plasma therapy has great potential concerning the cure for corona. Just Wishing that the plan shouldn't end in smoke #plasmatherapy #coronavirus #Covid_19,0.8402,The i feel is that lockdown is not the solution how long can we keep things closed if longer then economy will collapse and government is it providing any relaxation or real cash to individual and basic protocol is given how to tackle for st hand situations,0.3481
"COVID-19 situation has come under control in Delhi because of the appeal made by Chief Minister Arvind Kejriwal, wherein he asked people to come together to fight against the corona virus. The situation in Delhi is under control. Thanks AAP Kejriwal Did Work, BJP Took Credit",0.4404,"Did it show how our government gives her trust on us n how well we can uphold this trust? Or did it show how undisciplined some of us can be? Now, how would life be after lifting the lockdown?",0.8694
"One of the most ignored symptoms of Covid is Delirium God Forbid, if you need help... CORONA ( COVID 19 ) HELPLINE : 011-23978046 OR 1075 MAHARASHTRA COVID HELPLINE : 022-22027990 ",-0.024,Due to lockdown of approve 3 months people were not able to earn for living then why students are being charged for exam &amp; classes? Everyone want free services from doctor but no one wants to give free service neither people nor government. #NOSemesterExamfee #NoCollegeFee,0.5499
The United States sets single day record for Covid-19 cases. #COVID19 #Covid_19 #ChinaVirus #corona #coronavirus,0.4215,Of 50 days of lockdown was not sufficient for state governments to build up facilities on war path to treat patients? That did they do on this front?,-0.3736
Last updated: 2020-06-29 09:05:02+00:00GMT Coronavirus [COVID-19] Cases: 10265207 Deaths: 504744 #corona #coronavirus #COVID19,0.0,Yes very well said. I think the blame is more on us citizens than the government. He keep hearing stories of how it was important to open the lockdown because people were bored being at home ,0.3384
A same awareness rally for Covid 19 is also very needed in Maharashtra. Go there and do protest against Corona.,-0.25,1 - Will date 6400 death in India due to CORONA inspire of strict lock -down. Think about the number of deaths due to other diseases? Think of dreadful CANCER (4000 yes old disease) 1300people die of cancer every day in India. Government is answerable to the Nation. @ICMRDELHI,-0.9386
The Corona Virus In Rustenburg council hit by Covid-19 ---&gt;,0.0,Definitely a cause of concern both for union & state governments as it offset benefits of Lockdown.,0.6486
"@PMOIndia @CMOMaharashtra @MoHFW_INDIA @COVIDNewsByMIB Corona Update... Im sharing this just to show what’s the actual situation is here in this COVID-19 quarantine center located in Deoli, Maharashtra. We’re facing serious hygienic and health issues. Plz help ASAP. ",0.6705,To reply from the government about the dailysis patients which are unable do in this lockdown.@RahulGandhi @INCIndia @priyankagandhi @Dev_Fadnavis,0.0
"A viral image falsely claims that drinking a 'corona kashayam' made by boiling turmeric, cloves, lemons, and ginger with water will cure COVID-19 positive patients. #BOOMFactCheck #FakeNews #CoronaVirusFacts #COVID19 #coronavirus",0.5574,"Unlocking is second mistake of Government, First one is still imposing Lockdown on wrong time... It's time for everyone to pray for India and only God can save us now because the Not has failed everyone with a #FailedLockdown!",0.571
"New upload - ""Fear of COVID 19| Begging for survival and safety from Corona || Pahari Kalam"" Watch Now: https://youtu.be/M8tma1mAdS4",-0.1027,"""Of there are more continent bones, we will need more personnel — doctors, health staff, government officials — and more money. His is why we had to modify the policy"". Does it make sense? Wasn't the sole purpose of Lockdown to develop health facilities? ",0.0
Not suprised that The C*mp*s has a COVID-19 case. Their management is the bottom. And residents are living like there’s no Corona ngu up and down kula ndlu ,0.0772,"Cab And Zakhar Jayega! The government that is having a stupendous vacation in their privileged closes, will be thrown out of their authority in 2024. That the government basically did was just giving declarations of lockdown extensions. That's it. ",0.7088
Don't say together... Because Corona Virus is Different and #CoViD-19 is different... WHO is true If @CDCgov was Wrong ?? According to BAT v/s Wahun Lab,-0.168,@KTRTRS @TelanganaCMO i request to government of Telangana Please lockdown the GHMC could cases are increased in had daily ply Strictly lockdown only GHMC ,0.5267
"#SARSCoV2 was detected in Barcelona sewage long before the declaration of the first #COVID-19 case, indicating that the infection was present in the population before the first imported case was reported. #Corona #COVID19 #pandemic #Spain #Lockdown",0.0,B public se hi puchna had to government decision ke like to official officers had unna time kejriwal ke joke sunny main data hogs.... Public ke his se to lockdown hon hi nasi the.. Public se such war bad main balaga Same to lapse hi such the g... #KejriwalLiedPeopleDied,-0.2263
"Is there someone (with facts to back it up) who can verify/not verify this statement regarding #COVID19 #covid #Corona ? Regular flu, worse than #Covid_19 ? @faktisk_no @UberFacts #fakta",-0.7236,It's all because of the stupid action taken by the government before Did is lockdown to agar band he repay delay to yea na hot,-0.6908
"@drharshvardhan Col S Babu martyred in Galwan Valley. CM Telangana, KC Rao visits family &amp; offers Gp I Service job &amp; Rs 4 Cr to his wife, 711 sq yd House site &amp; 1 Cr to parents. Corona Warrior Dr Aseem Gupta succumbed treating COVID-19 patients- now gets only Rs 1 Cr! ",0.0,Open lockdown. Disease spreads. Overloads hospitals. Posts government millions. Overloaded hospitals means death toll is a lot higher.,-0.5994
India is fighting with 4C's China Congress (Chinese Slaves) Communists (Chinese Cheerleaders) Corona (Chinese Virus) #Covid_19 #CongressMuktBharat #CongressChiniBhaiBhai #CommunistChina @INCIndia @BJP4India @PMOIndia @narendramodi @AmitShah @AnupamPKher @republic @Republic_Bharat,-0.0772,His is right time Toe must follow central government order of paying guest teachers salaries during lockdown.,0.0
Dear @AUThackeray I m observing my residential area for long time in regard to Covid-19 crisis. People living in my area are showing reluctance for testing. There is one resident in my neighbourhood having fever for atleast four days now and yet not tested for Corona.,-0.5994,"Yes, I don't mind the lockdown being a surprise (I think it should have been a surprise if it had to have any real impact) But it should have been a happy surprise, the center could have coordinate with State governments before announcement, yes it would not have been as (1/2)",0.9349
"Furthermore: Thanks to #Corona / #Covid_19 many companies say ""Sorry, no increase in salary this year / next year(s)"". But EZB is printing Euros crazy to bail out companies who never saved for rainy days. It's harming the population and rewarding the wrong! It is pure insanity.",-0.9454,"The lockdown enforced by the Central Government could have been delayed by a couple of weeks (only inter-state travel &amp; flights off). Moreover, the Centre should have ensued decentralisation of the lockdown, where the ones is more on the States.",-0.2263
A short #writeup discussing a novel #strategy pitched by the @WHO to curb the spread of #COVID19 (written by @AdithyaVikramS1) #Corona #Covid_19 #CoronavirusPandemic #coronavirus #who #world #health #medical #plan #lockdown #COVID #safety,0.6249,Punjab Maharashtra was extended Lock down even before central government announced it. Are you going to take action against Punjab of?,0.0
"Covid-19 cases in Pakistan exceed 200,000 https://en.baaghitv.com/covid-19-cases-in-pakistan-exceed-200000/ #coronavirusinpakistan #Corona #Covid_19 #CoronaVirusPakistan @pid_gov",0.0,Dukes Ambani has raised more money in lockdown than investment target of Government of India! ask cross from Jioplatform stake sale and ask cross from Right! #Unreal,0.0
